<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.22	04:00:00	3108.50	3108.50	3106.56	3107.02	1326	0	70
2019.11.22	05:00:00	3107.04	3107.90	3105.92	3106.90	1081	0	70
2019.11.22	06:00:00	3106.92	3107.26	3105.98	3107.16	587	0	70
2019.11.22	07:00:00	3107.16	3108.76	3106.16	3106.18	930	0	70
2019.11.22	08:00:00	3106.16	3107.16	3105.62	3106.06	932	0	70
2019.11.22	09:00:00	3106.06	3107.26	3105.18	3106.16	1192	0	70
2019.11.22	10:00:00	3106.16	3113.70	3105.50	3112.70	3823	0	70
2019.11.22	11:00:00	3112.54	3113.20	3107.22	3109.36	3153	0	70
2019.11.22	12:00:00	3109.18	3110.50	3107.68	3108.46	1660	0	70
2019.11.22	13:00:00	3108.34	3108.86	3104.70	3107.60	1333	0	70
2019.11.22	14:00:00	3107.62	3109.86	3107.52	3108.60	1486	0	70
2019.11.22	15:00:00	3108.40	3110.70	3104.86	3109.48	2367	0	70
2019.11.22	16:00:00	3109.60	3110.96	3106.10	3109.86	5010	0	70
2019.11.22	17:00:00	3109.66	3111.10	3100.70	3102.94	5693	0	70
2019.11.22	18:00:00	3102.90	3105.40	3097.24	3104.20	4345	0	70
2019.11.22	19:00:00	3104.22	3108.00	3103.82	3107.40	1530	0	70
2019.11.22	20:00:00	3107.30	3108.52	3105.94	3107.76	1434	0	70
2019.11.22	21:00:00	3107.74	3108.76	3105.96	3107.76	1583	0	70
2019.11.22	22:00:00	3107.90	3109.16	3104.90	3108.66	2010	0	70
2019.11.22	23:00:00	3108.72	3111.16	3108.72	3111.16	378	0	70
2019.11.25	01:00:00	3116.74	3118.58	3115.94	3118.54	1040	0	70
2019.11.25	02:00:00	3118.40	3119.04	3117.74	3118.78	1286	0	70
2019.11.25	03:00:00	3118.78	3120.58	3118.50	3119.84	1427	0	70
2019.11.25	04:00:00	3119.80	3120.08	3118.70	3119.10	872	0	70
2019.11.25	05:00:00	3119.00	3119.34	3118.70	3118.74	417	0	70
2019.11.25	06:00:00	3118.74	3119.48	3117.58	3117.74	371	0	70
2019.11.25	07:00:00	3117.56	3119.74	3117.22	3119.58	727	0	70
2019.11.25	08:00:00	3119.58	3119.98	3118.78	3119.44	503	0	70
2019.11.25	09:00:00	3119.46	3119.68	3118.04	3118.18	1063	0	70
2019.11.25	10:00:00	3118.18	3119.18	3117.10	3118.54	2174	0	70
2019.11.25	11:00:00	3118.52	3119.18	3117.54	3118.78	1378	0	70
2019.11.25	12:00:00	3118.78	3119.28	3118.04	3118.54	699	0	70
2019.11.25	13:00:00	3118.48	3119.04	3117.22	3118.04	598	0	70
2019.11.25	14:00:00	3118.04	3119.04	3116.40	3117.28	990	0	70
2019.11.25	15:00:00	3117.14	3120.36	3116.24	3119.96	1241	0	70
2019.11.25	16:00:00	3120.00	3126.28	3118.44	3126.04	3798	0	70
2019.11.25	17:00:00	3125.98	3130.28	3125.78	3127.68	3179	0	70
2019.11.25	18:00:00	3127.72	3128.68	3125.94	3128.28	1499	0	70
2019.11.25	19:00:00	3128.28	3128.68	3126.78	3128.04	1137	0	70
2019.11.25	20:00:00	3128.04	3129.78	3127.44	3128.04	893	0	70
2019.11.25	21:00:00	3127.94	3129.28	3127.38	3128.28	1064	0	70
2019.11.25	22:00:00	3128.28	3132.54	3128.10	3132.46	1907	0	70
2019.11.25	23:00:00	3132.30	3132.68	3130.20	3130.24	750	0	70
2019.11.26	01:00:00	3130.16	3131.74	3129.64	3131.74	439	0	70
2019.11.26	02:00:00	3131.76	3136.54	3130.90	3136.38	1010	0	70
2019.11.26	03:00:00	3136.34	3144.30	3133.60	3138.94	3877	0	70
2019.11.26	04:00:00	3138.94	3139.30	3132.90	3133.44	3364	0	70
2019.11.26	05:00:00	3133.46	3134.30	3132.38	3133.20	1491	0	70
2019.11.26	06:00:00	3133.20	3134.24	3132.66	3134.04	743	0	70
2019.11.26	07:00:00	3134.04	3135.04	3132.50	3132.80	1036	0	70
2019.11.26	08:00:00	3132.70	3133.54	3131.08	3132.54	924	0	70
2019.11.26	09:00:00	3132.54	3134.04	3132.22	3133.00	1113	0	70
2019.11.26	10:00:00	3133.00	3133.32	3129.78	3131.04	2148	0	70
2019.11.26	11:00:00	3130.90	3131.24	3127.54	3130.10	1832	0	70
2019.11.26	12:00:00	3130.16	3132.04	3129.08	3131.52	1695	0	70
2019.11.26	13:00:00	3131.54	3132.80	3130.10	3130.98	2460	0	72
2019.11.26	14:00:00	3131.04	3132.70	3130.10	3131.72	2138	0	74
2019.11.26	15:00:00	3131.72	3134.60	3131.10	3132.24	3824	0	70
2019.11.26	16:00:00	3132.26	3136.74	3129.10	3135.38	8000	0	76
2019.11.26	17:00:00	3135.40	3137.24	3132.90	3135.70	9341	0	74
2019.11.26	18:00:00	3135.70	3138.20	3134.06	3137.72	7487	0	76
2019.11.26	19:00:00	3137.74	3140.30	3136.70	3139.00	4106	0	76
2019.11.26	20:00:00	3139.00	3139.44	3133.90	3135.40	3991	0	72
2019.11.26	21:00:00	3135.40	3137.04	3134.70	3136.52	3146	0	70
2019.11.26	22:00:00	3136.52	3141.30	3133.30	3137.90	4679	0	70
2019.11.26	23:00:00	3137.90	3143.74	3137.90	3142.68	2671	0	70
2019.11.27	01:00:00	3143.02	3143.02	3141.50	3142.24	1330	0	70
2019.11.27	02:00:00	3142.36	3144.62	3140.88	3142.48	4656	0	70
2019.11.27	03:00:00	3142.56	3143.72	3141.10	3142.20	4375	0	72
2019.11.27	04:00:00	3142.10	3143.96	3141.90	3143.68	3118	0	70
2019.11.27	05:00:00	3143.68	3145.32	3143.66	3144.72	2223	0	74
2019.11.27	06:00:00	3144.70	3145.56	3144.10	3144.96	1620	0	72
2019.11.27	07:00:00	3144.96	3145.56	3143.30	3143.82	1966	0	72
2019.11.27	08:00:00	3143.78	3144.72	3143.30	3144.02	1583	0	70
2019.11.27	09:00:00	3144.02	3146.92	3144.02	3146.46	2338	0	70
2019.11.27	10:00:00	3146.48	3147.06	3144.30	3146.80	6519	0	70
2019.11.27	11:00:00	3146.82	3149.06	3146.30	3148.54	4491	0	74
2019.11.27	12:00:00	3148.56	3149.34	3147.70	3148.26	2584	0	76
2019.11.27	13:00:00	3148.28	3148.66	3145.70	3146.06	2373	0	70
2019.11.27	14:00:00	3146.16	3146.92	3145.30	3146.56	2310	0	70
2019.11.27	15:00:00	3146.58	3148.42	3144.70	3145.06	2054	0	70
2019.11.27	16:00:00	3145.06	3145.66	3141.78	3143.62	9762	0	74
2019.11.27	17:00:00	3144.06	3145.56	3141.50	3144.90	8884	0	76
2019.11.27	18:00:00	3144.90	3147.06	3142.90	3146.66	5533	0	74
2019.11.27	19:00:00	3146.66	3148.12	3146.50	3147.48	3195	0	72
2019.11.27	20:00:00	3147.50	3152.22	3147.24	3151.08	3714	0	70
2019.11.27	21:00:00	3151.08	3152.42	3150.30	3151.48	2798	0	72
2019.11.27	22:00:00	3151.50	3152.86	3150.30	3152.62	4752	0	72
2019.11.27	23:00:00	3152.60	3154.22	3151.46	3152.94	2226	0	70
2019.11.28	01:00:00	3153.90	3154.24	3142.00	3143.62	4151	0	72
2019.11.28	02:00:00	3143.96	3145.56	3141.62	3143.22	4623	0	72
2019.11.28	03:00:00	3143.34	3145.72	3140.20	3145.56	6458	0	70
2019.11.28	04:00:00	3145.56	3145.92	3143.70	3144.98	4073	0	74
2019.11.28	05:00:00	3145.02	3145.76	3144.30	3144.88	2131	0	70
2019.11.28	06:00:00	3144.90	3145.02	3143.90	3144.18	1237	0	76
2019.11.28	07:00:00	3144.20	3144.66	3143.10	3143.60	2448	0	70
2019.11.28	08:00:00	3143.62	3144.52	3142.50	3144.40	1837	0	70
2019.11.28	09:00:00	3144.40	3145.92	3143.90	3144.40	2283	0	72
2019.11.28	10:00:00	3144.42	3144.96	3142.08	3143.96	5388	0	74
2019.11.28	11:00:00	3143.96	3144.12	3143.06	3143.84	2703	0	70
2019.11.28	12:00:00	3143.86	3145.18	3143.30	3144.92	2747	0	70
2019.11.28	13:00:00	3144.92	3147.72	3144.70	3147.36	1974	0	70
2019.11.28	14:00:00	3147.36	3148.72	3147.10	3147.60	2413	0	72
2019.11.28	15:00:00	3147.62	3147.86	3146.10	3146.56	1923	0	70
2019.11.28	16:00:00	3146.58	3147.62	3145.50	3147.32	2101	0	70
