<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.06	03:00:00	1518.420	1520.230	1514.510	1514.780	12686	0	90
2019.09.06	06:00:00	1514.820	1519.340	1512.680	1517.750	10735	0	100
2019.09.06	09:00:00	1517.740	1518.690	1505.280	1508.210	18088	0	80
2019.09.06	12:00:00	1508.260	1508.690	1502.790	1505.300	13598	0	80
2019.09.06	15:00:00	1505.280	1527.860	1502.500	1520.020	34098	0	80
2019.09.06	18:00:00	1520.020	1523.540	1504.850	1509.610	26282	0	80
2019.09.06	21:00:00	1509.630	1510.580	1504.410	1506.380	11119	0	90
2019.09.09	00:00:00	1504.340	1507.620	1503.040	1505.770	4841	0	80
2019.09.09	03:00:00	1505.800	1512.530	1505.380	1509.660	15984	0	80
2019.09.09	06:00:00	1509.660	1511.480	1508.300	1510.300	6057	0	120
2019.09.09	09:00:00	1510.300	1510.320	1504.460	1508.180	11014	0	80
2019.09.09	12:00:00	1508.180	1514.000	1507.910	1511.390	7435	0	90
2019.09.09	15:00:00	1511.360	1515.460	1497.600	1498.880	19426	0	90
2019.09.09	18:00:00	1498.800	1506.620	1497.570	1504.140	15458	0	80
2019.09.09	21:00:00	1504.140	1504.340	1498.250	1498.810	6832	0	80
2019.09.10	00:00:00	1498.350	1499.900	1495.680	1496.200	2738	0	80
2019.09.10	03:00:00	1496.110	1497.320	1486.410	1489.110	14024	0	80
2019.09.10	06:00:00	1489.110	1490.760	1487.760	1488.840	5232	0	90
2019.09.10	09:00:00	1488.780	1496.770	1487.750	1493.990	10650	0	80
2019.09.10	12:00:00	1493.990	1496.380	1491.380	1491.830	8233	0	80
2019.09.10	15:00:00	1491.800	1500.910	1488.700	1496.100	23620	0	80
2019.09.10	18:00:00	1496.100	1497.660	1489.720	1492.860	14651	0	80
2019.09.10	21:00:00	1492.860	1493.740	1484.480	1485.770	8479	0	80
2019.09.11	00:00:00	1486.310	1487.860	1486.020	1486.960	2131	0	100
2019.09.11	03:00:00	1487.020	1493.000	1486.920	1490.700	8006	0	80
2019.09.11	06:00:00	1490.700	1494.760	1489.060	1494.270	7059	0	90
2019.09.11	09:00:00	1494.270	1494.970	1488.860	1493.770	10019	0	110
2019.09.11	12:00:00	1493.780	1494.720	1490.800	1491.100	6391	0	80
2019.09.11	15:00:00	1491.100	1494.780	1486.790	1494.470	17911	0	80
2019.09.11	18:00:00	1494.500	1497.600	1491.610	1495.380	10817	0	90
2019.09.11	21:00:00	1495.380	1498.260	1494.480	1496.520	4053	0	80
2019.09.12	00:00:00	1496.770	1498.420	1491.720	1493.000	3947	0	100
2019.09.12	03:00:00	1493.060	1494.120	1489.180	1492.820	8532	0	90
2019.09.12	06:00:00	1492.820	1498.330	1492.420	1497.830	6174	0	80
2019.09.12	09:00:00	1497.840	1505.870	1495.480	1504.390	10790	0	80
2019.09.12	12:00:00	1504.410	1514.040	1501.340	1512.520	8175	0	80
2019.09.12	15:00:00	1512.590	1524.180	1504.620	1510.540	31508	0	80
2019.09.12	18:00:00	1510.490	1514.640	1496.920	1498.360	18356	0	80
2019.09.12	21:00:00	1498.460	1500.290	1497.680	1498.970	6134	0	90
2019.09.13	00:00:00	1497.650	1498.370	1495.400	1497.810	2447	0	80
2019.09.13	03:00:00	1497.850	1500.980	1495.520	1496.560	6403	0	80
2019.09.13	06:00:00	1496.560	1498.880	1496.240	1497.570	3012	0	130
2019.09.13	09:00:00	1497.570	1507.440	1497.390	1505.630	10444	0	80
2019.09.13	12:00:00	1505.630	1508.960	1503.660	1508.020	7506	0	90
2019.09.13	15:00:00	1508.020	1508.920	1492.290	1495.800	19816	0	80
2019.09.13	18:00:00	1495.740	1497.050	1488.240	1491.690	16274	0	80
2019.09.13	21:00:00	1491.680	1491.950	1485.730	1488.550	7665	0	80
2019.09.16	00:00:00	1500.750	1508.010	1498.650	1506.140	7059	0	80
2019.09.16	03:00:00	1506.120	1512.090	1502.610	1502.800	15637	0	80
2019.09.16	06:00:00	1502.810	1505.700	1501.180	1503.860	7251	0	80
2019.09.16	09:00:00	1503.880	1507.100	1498.930	1502.400	10689	0	80
2019.09.16	12:00:00	1502.320	1505.130	1500.720	1503.610	8190	0	90
2019.09.16	15:00:00	1503.610	1504.520	1495.860	1499.490	16081	0	80
2019.09.16	18:00:00	1499.420	1506.240	1499.420	1502.180	12565	0	80
2019.09.16	21:00:00	1502.140	1503.060	1496.900	1498.400	7185	0	80
2019.09.17	00:00:00	1498.520	1500.130	1496.850	1498.010	2044	0	100
2019.09.17	03:00:00	1498.000	1500.900	1496.840	1498.510	9472	0	80
2019.09.17	06:00:00	1498.500	1499.130	1496.190	1497.390	5775	0	80
2019.09.17	09:00:00	1497.360	1498.710	1493.420	1497.680	8106	0	90
2019.09.17	12:00:00	1497.680	1501.450	1495.760	1500.970	6048	0	80
2019.09.17	15:00:00	1500.970	1505.680	1497.860	1501.810	19123	0	80
2019.09.17	18:00:00	1501.760	1507.060	1501.520	1503.640	11638	0	100
2019.09.17	21:00:00	1503.650	1503.880	1500.820	1501.320	5259	0	80
2019.09.18	00:00:00	1501.400	1502.140	1500.440	1500.770	1753	0	140
2019.09.18	03:00:00	1500.760	1503.570	1500.510	1501.950	6236	0	90
2019.09.18	06:00:00	1502.020	1503.420	1501.540	1502.100	3051	0	110
2019.09.18	09:00:00	1502.100	1502.700	1500.690	1501.650	4668	0	90
2019.09.18	12:00:00	1501.650	1503.070	1499.500	1501.540	3728	0	120
2019.09.18	15:00:00	1501.620	1508.160	1501.380	1507.040	10393	0	80
2019.09.18	18:00:00	1507.040	1511.660	1504.810	1507.880	11725	0	80
2019.09.18	21:00:00	1507.870	1508.280	1483.000	1493.240	23695	0	80
2019.09.19	00:00:00	1492.920	1493.950	1490.000	1491.110	2548	0	90
2019.09.19	03:00:00	1491.100	1493.200	1488.950	1492.540	9958	0	80
2019.09.19	06:00:00	1492.540	1497.360	1492.050	1496.570	7711	0	80
2019.09.19	09:00:00	1496.560	1498.170	1493.520	1497.360	10313	0	90
2019.09.19	12:00:00	1497.380	1502.130	1495.640	1501.380	7936	0	80
2019.09.19	15:00:00	1501.380	1504.540	1499.050	1500.460	16876	0	90
2019.09.19	18:00:00	1500.560	1501.570	1496.560	1500.310	12074	0	80
2019.09.19	21:00:00	1500.310	1501.000	1496.980	1498.470	6779	0	100
2019.09.20	00:00:00	1499.220	1499.870	1497.920	1499.600	1406	0	140
2019.09.20	03:00:00	1499.600	1503.660	1498.290	1503.280	6343	0	80
