<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.07	12:00:00	1.11905	1.11999	1.11790	1.11981	8407	0	2
2019.08.07	15:00:00	1.11980	1.12407	1.11910	1.12158	23734	0	2
2019.08.07	18:00:00	1.12158	1.12419	1.12101	1.12166	20979	0	2
2019.08.07	21:00:00	1.12166	1.12225	1.11982	1.11982	12974	0	2
2019.08.08	00:00:00	1.11980	1.12067	1.11969	1.12040	9381	0	2
2019.08.08	03:00:00	1.12040	1.12136	1.12007	1.12099	8705	0	2
2019.08.08	06:00:00	1.12099	1.12129	1.12080	1.12120	3015	0	2
2019.08.08	09:00:00	1.12120	1.12277	1.12002	1.12145	8033	0	2
2019.08.08	12:00:00	1.12145	1.12204	1.11858	1.11879	7021	0	2
2019.08.08	15:00:00	1.11877	1.12327	1.11811	1.11997	19233	0	2
2019.08.08	18:00:00	1.11997	1.12197	1.11986	1.12001	11611	0	2
2019.08.08	21:00:00	1.12001	1.12047	1.11768	1.11801	7310	0	2
2019.08.09	00:00:00	1.11802	1.11931	1.11793	1.11860	2992	0	2
2019.08.09	03:00:00	1.11860	1.11971	1.11850	1.11962	4116	0	2
2019.08.09	06:00:00	1.11962	1.11978	1.11929	1.11964	1799	0	2
2019.08.09	09:00:00	1.11964	1.11980	1.11833	1.11940	6743	0	2
2019.08.09	12:00:00	1.11940	1.12079	1.11931	1.12032	6900	0	2
2019.08.09	15:00:00	1.12031	1.12045	1.11881	1.12008	11717	0	2
2019.08.09	18:00:00	1.12008	1.12229	1.11996	1.12040	13650	0	2
2019.08.09	21:00:00	1.12040	1.12076	1.11997	1.11998	5278	0	2
2019.08.12	00:00:00	1.11977	1.12080	1.11973	1.12073	2381	0	2
2019.08.12	03:00:00	1.12073	1.12097	1.12018	1.12079	4684	0	2
2019.08.12	06:00:00	1.12079	1.12111	1.12058	1.12108	2859	0	2
2019.08.12	09:00:00	1.12106	1.12106	1.11619	1.11757	12215	0	2
2019.08.12	12:00:00	1.11757	1.12000	1.11727	1.11885	10120	0	2
2019.08.12	15:00:00	1.11886	1.12206	1.11870	1.12180	10327	0	2
2019.08.12	18:00:00	1.12180	1.12306	1.12095	1.12139	8275	0	2
2019.08.12	21:00:00	1.12139	1.12234	1.12099	1.12131	5079	0	2
2019.08.13	00:00:00	1.12129	1.12198	1.12123	1.12161	5504	0	2
2019.08.13	03:00:00	1.12161	1.12165	1.11861	1.11911	5841	0	2
2019.08.13	06:00:00	1.11911	1.11945	1.11817	1.11931	4915	0	2
