<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.18	05:00:00	1.13945	1.13968	1.13934	1.13937	1445	0	3
2019.01.18	06:00:00	1.13937	1.13967	1.13920	1.13936	1026	0	3
2019.01.18	07:00:00	1.13936	1.13937	1.13867	1.13891	907	0	3
2019.01.18	08:00:00	1.13891	1.13972	1.13880	1.13953	1610	0	3
2019.01.18	09:00:00	1.13952	1.13989	1.13898	1.13913	2926	0	3
2019.01.18	10:00:00	1.13912	1.14005	1.13883	1.13956	4522	0	3
2019.01.18	11:00:00	1.13958	1.14007	1.13925	1.13979	4095	0	3
2019.01.18	12:00:00	1.13979	1.14095	1.13979	1.14065	4239	0	3
2019.01.18	13:00:00	1.14065	1.14099	1.14028	1.14045	3334	0	3
2019.01.18	14:00:00	1.14045	1.14101	1.14012	1.14027	3592	0	3
2019.01.18	15:00:00	1.14027	1.14061	1.13964	1.13976	4268	0	3
2019.01.18	16:00:00	1.13975	1.14005	1.13737	1.13743	6270	0	3
2019.01.18	17:00:00	1.13746	1.13821	1.13602	1.13670	8314	0	3
2019.01.18	18:00:00	1.13670	1.13677	1.13531	1.13618	5339	0	3
2019.01.18	19:00:00	1.13620	1.13637	1.13566	1.13580	3041	0	3
2019.01.18	20:00:00	1.13583	1.13682	1.13577	1.13652	2345	0	3
2019.01.18	21:00:00	1.13652	1.13719	1.13629	1.13697	2850	0	3
2019.01.18	22:00:00	1.13697	1.13697	1.13620	1.13649	2394	0	3
2019.01.18	23:00:00	1.13647	1.13658	1.13608	1.13632	1471	0	3
2019.01.21	00:00:00	1.13603	1.13672	1.13601	1.13653	558	0	8
2019.01.21	01:00:00	1.13652	1.13680	1.13645	1.13650	587	0	4
2019.01.21	02:00:00	1.13650	1.13773	1.13646	1.13742	1684	0	3
2019.01.21	03:00:00	1.13741	1.13771	1.13710	1.13764	1852	0	3
2019.01.21	04:00:00	1.13765	1.13801	1.13752	1.13765	1627	0	3
2019.01.21	05:00:00	1.13765	1.13771	1.13734	1.13750	1273	0	3
2019.01.21	06:00:00	1.13750	1.13786	1.13730	1.13785	988	0	3
2019.01.21	07:00:00	1.13785	1.13787	1.13736	1.13776	986	0	3
2019.01.21	08:00:00	1.13776	1.13803	1.13750	1.13794	1311	0	3
2019.01.21	09:00:00	1.13794	1.13909	1.13756	1.13845	2753	0	3
2019.01.21	10:00:00	1.13846	1.13864	1.13722	1.13746	3623	0	3
2019.01.21	11:00:00	1.13746	1.13760	1.13658	1.13711	3813	0	3
2019.01.21	12:00:00	1.13711	1.13799	1.13708	1.13769	2686	0	3
2019.01.21	13:00:00	1.13769	1.13774	1.13675	1.13684	2607	0	3
2019.01.21	14:00:00	1.13684	1.13695	1.13591	1.13677	3035	0	3
2019.01.21	15:00:00	1.13677	1.13686	1.13567	1.13611	3493	0	3
2019.01.21	16:00:00	1.13611	1.13662	1.13572	1.13642	3287	0	3
2019.01.21	17:00:00	1.13645	1.13681	1.13587	1.13631	3612	0	3
2019.01.21	18:00:00	1.13633	1.13710	1.13633	1.13697	3255	0	3
2019.01.21	19:00:00	1.13696	1.13699	1.13670	1.13681	1431	0	3
2019.01.21	20:00:00	1.13680	1.13690	1.13636	1.13676	1402	0	3
2019.01.21	21:00:00	1.13675	1.13687	1.13668	1.13686	931	0	4
2019.01.21	22:00:00	1.13686	1.13714	1.13667	1.13678	1142	0	3
2019.01.21	23:00:00	1.13678	1.13692	1.13637	1.13641	1808	0	5
2019.01.22	00:00:00	1.13641	1.13701	1.13635	1.13693	2527	0	3
2019.01.22	01:00:00	1.13694	1.13714	1.13677	1.13687	967	0	4
2019.01.22	02:00:00	1.13687	1.13716	1.13677	1.13681	1112	0	3
2019.01.22	03:00:00	1.13681	1.13726	1.13665	1.13698	1140	0	3
2019.01.22	04:00:00	1.13699	1.13707	1.13666	1.13701	1058	0	3
2019.01.22	05:00:00	1.13701	1.13707	1.13620	1.13622	1304	0	3
2019.01.22	06:00:00	1.13622	1.13623	1.13556	1.13583	1375	0	3
2019.01.22	07:00:00	1.13583	1.13609	1.13556	1.13573	1062	0	3
