<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.21	06:00:00	8259.00	8270.50	8252.86	8264.90	4874	0	120
2019.11.21	09:00:00	8265.00	8277.90	8245.58	8262.50	11090	0	120
2019.11.21	12:00:00	8262.15	8287.95	8261.90	8273.60	7505	0	120
2019.11.21	15:00:00	8273.60	8296.60	8237.46	8255.65	23926	0	120
2019.11.21	18:00:00	8255.52	8267.25	8235.57	8258.53	21451	0	120
2019.11.21	21:00:00	8258.67	8278.55	8247.40	8267.65	13526	0	120
2019.11.22	00:00:00	8268.35	8276.35	8255.10	8273.60	2659	0	125
2019.11.22	03:00:00	8273.60	8289.55	8273.60	8283.05	5975	0	125
2019.11.22	06:00:00	8283.05	8289.75	8278.62	8280.00	2564	0	125
2019.11.22	09:00:00	8279.65	8302.35	8275.26	8290.90	9241	0	125
2019.11.22	12:00:00	8290.65	8293.50	8276.52	8285.75	5888	0	125
2019.11.22	15:00:00	8285.40	8289.85	8234.10	8242.90	18249	0	120
2019.11.22	18:00:00	8242.90	8266.10	8223.65	8257.85	17213	0	120
2019.11.22	21:00:00	8257.97	8271.65	8249.78	8271.40	9396	0	120
2019.11.25	00:00:00	8291.50	8299.75	8288.30	8299.50	2566	0	125
2019.11.25	03:00:00	8299.50	8307.00	8298.40	8299.90	3422	0	121
2019.11.25	06:00:00	8299.65	8304.75	8293.88	8302.50	2157	0	125
2019.11.25	09:00:00	8302.50	8303.50	8294.44	8301.75	5296	0	124
2019.11.25	12:00:00	8301.75	8303.75	8292.34	8296.50	2768	0	125
2019.11.25	15:00:00	8295.14	8362.62	8291.29	8355.95	17230	0	120
2019.11.25	18:00:00	8356.04	8358.49	8350.30	8356.25	10848	0	120
2019.11.25	21:00:00	8356.15	8369.25	8351.63	8365.95	10114	0	120
2019.11.26	00:00:00	8363.65	8384.80	8360.31	8384.15	1963	0	121
2019.11.26	03:00:00	8383.90	8411.85	8371.58	8376.05	8821	0	125
2019.11.26	06:00:00	8376.05	8382.05	8366.26	8374.05	2989	0	125
2019.11.26	09:00:00	8373.90	8377.80	8357.02	8364.80	7006	0	121
2019.11.26	12:00:00	8365.05	8373.05	8359.12	8367.31	6788	0	125
2019.11.26	15:00:00	8367.38	8384.45	8360.03	8380.89	50906	0	125
2019.11.26	18:00:00	8380.89	8394.05	8371.58	8384.46	32713	0	125
2019.11.26	21:00:00	8384.70	8395.50	8375.43	8388.52	22606	0	121
2019.11.27	00:00:00	8394.30	8400.35	8385.58	8392.51	5378	0	155
2019.11.27	03:00:00	8392.51	8403.80	8387.89	8401.26	8755	0	130
2019.11.27	06:00:00	8402.05	8405.90	8399.86	8403.20	4174	0	125
2019.11.27	09:00:00	8402.10	8419.55	8402.10	8417.43	11373	0	125
2019.11.27	12:00:00	8418.30	8421.35	8405.60	8409.10	7245	0	126
2019.11.27	15:00:00	8409.17	8421.40	8391.53	8419.65	26745	0	124
2019.11.27	18:00:00	8419.65	8437.25	8417.15	8432.50	8881	0	130
2019.11.27	21:00:00	8432.50	8449.95	8430.15	8444.59	8138	0	125
2019.11.28	00:00:00	8449.40	8450.35	8410.01	8415.05	9184	0	130
2019.11.28	03:00:00	8415.05	8424.30	8404.48	8420.09	10677	0	125
2019.11.28	06:00:00	8420.16	8422.55	8414.98	8419.60	4280	0	125
2019.11.28	09:00:00	8419.60	8427.30	8417.57	8421.14	8257	0	125
2019.11.28	12:00:00	8421.14	8436.60	8420.02	8433.67	5629	0	125
2019.11.28	15:00:00	8434.80	8436.05	8426.81	8429.47	6369	0	125
2019.11.28	18:00:00	8430.05	8440.35	8428.77	8437.30	3018	0	125
2019.11.29	00:00:00	8438.90	8443.85	8434.86	8435.07	3384	0	125
2019.11.29	03:00:00	8435.14	8436.35	8413.30	8417.43	11825	0	125
2019.11.29	06:00:00	8417.50	8418.97	8404.95	8413.95	4033	0	125
2019.11.29	09:00:00	8413.95	8426.60	8408.40	8419.81	5804	0	125
2019.11.29	12:00:00	8419.81	8433.15	8419.81	8427.23	4786	0	125
2019.11.29	15:00:00	8427.23	8433.65	8414.35	8423.90	38685	0	121
2019.11.29	18:00:00	8423.31	8424.35	8399.65	8408.65	22854	0	127
2019.12.02	00:00:00	8422.30	8444.25	8415.47	8440.25	6974	0	135
2019.12.02	03:00:00	8440.32	8446.15	8435.98	8443.68	7436	0	130
2019.12.02	06:00:00	8443.75	8447.18	8437.17	8438.25	4329	0	123
2019.12.02	09:00:00	8438.25	8451.00	8429.68	8438.57	13656	0	125
2019.12.02	12:00:00	8438.57	8444.50	8411.83	8420.16	13372	0	130
2019.12.02	15:00:00	8420.16	8421.25	8269.66	8278.55	94545	0	125
2019.12.02	18:00:00	8279.40	8319.35	8270.29	8314.60	72782	0	125
2019.12.02	21:00:00	8314.67	8330.45	8298.15	8299.55	34889	0	122
2019.12.03	00:00:00	8306.90	8310.95	8285.55	8309.95	10761	0	125
2019.12.03	03:00:00	8308.79	8330.20	8298.71	8324.05	16958	0	125
2019.12.03	06:00:00	8324.05	8331.70	8317.40	8321.88	7464	0	125
2019.12.03	09:00:00	8321.88	8330.45	8311.73	8321.04	17432	0	125
2019.12.03	12:00:00	8321.11	8327.45	8246.00	8250.50	30982	0	125
2019.12.03	15:00:00	8250.50	8256.20	8161.72	8187.48	110141	0	121
2019.12.03	18:00:00	8187.34	8234.20	8177.61	8221.57	65805	0	120
2019.12.03	21:00:00	8221.57	8256.20	8208.76	8247.12	41130	0	122
2019.12.04	00:00:00	8248.95	8261.30	8235.71	8243.90	12646	0	125
2019.12.04	03:00:00	8243.90	8256.80	8235.08	8252.58	19602	0	120
2019.12.04	06:00:00	8252.65	8260.55	8250.76	8256.85	8923	0	120
2019.12.04	09:00:00	8256.92	8308.10	8213.52	8299.76	40870	0	125
2019.12.04	12:00:00	8300.70	8302.25	8285.41	8293.81	16321	0	125
2019.12.04	15:00:00	8293.81	8313.40	8272.25	8306.41	70518	0	125
